Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,glassdoor est,min_salary,max_salary,avg_salary,Age,Job,Seniority,Python,R,SQL,AWS,Excel,GCP,Azure,Spark,PyTorch,TensorFlow,Tableau,Keras
3.9,Figure Eight, CA, CA,51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),1,1,97,181,139,12,data engineer,senior,1,0,0,1,1,0,0,0,0,1,0,0
3.9,Tapjoy, CA, CA,201 to 500 employees,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),2,1,100,173,136,13,data engineer,senior,0,0,1,0,0,0,0,0,0,1,0,0
3.2,DoubleVerify, NY, NY,201 to 500 employees,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,1,1,58,108,83,12,analyst,senior,1,0,1,0,1,0,0,1,0,1,0,0
4.6,Mitsubishi Electric Research Labs, MA, MA,51 to 200 employees,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),3,1,81,161,121,29,data science related jobs,senior,0,0,0,1,1,0,0,0,1,1,0,0
3.8,Fareportal, NY, NY,1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),3,1,53,96,74,18,data scientist,Not Specified,1,0,0,0,0,0,0,1,0,1,0,0
2.2,"Rodan and Fields, LLC", CA, CA,501 to 1000 employees,2002,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,1,1,61,110,85,18,analyst,Not Specified,0,0,0,0,1,0,0,0,0,1,0,0
3.1,Reynolds American, NC, NC,5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),1,1,65,96,80,145,data science related jobs,senior,0,0,0,0,1,0,0,0,0,0,0,0
4.6,Mitsubishi Electric Research Labs, MA, MA,51 to 200 employees,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),3,1,115,220,167,29,data science related jobs,senior,0,0,0,0,0,0,0,0,0,0,0,0
2.6,Software Engineering Institute, PA, PA,501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,1,1,71,144,107,36,mle,Not Specified,1,0,1,0,0,0,0,0,0,0,0,0
3.4,DESC, WA, WA,501 to 1000 employees,1979,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),1,1,32,57,44,41,analyst,Not Specified,0,0,1,1,1,0,0,0,0,0,0,0
3.3,Johns Hopkins Health Care, MD, MD,1001 to 5000 employees,1889,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),3,1,79,136,107,131,analyst,senior,0,0,1,0,0,0,0,0,0,0,0,0
3.7,Community Behavioral Health, PA, PA,201 to 500 employees,1994,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),1,1,50,89,69,26,analyst,senior,0,0,1,0,1,0,0,0,0,0,1,0
3.5,Western Digital, CA, CA,10000+ employees,1970,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),2,1,68,129,98,50,data science related jobs,senior,1,0,1,1,0,0,0,1,0,1,0,0
2.7,Advanced BioScience Laboratories, MD, MD,201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),1,1,48,113,80,59,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.8,FORMA THERAPEUTICS, MA, MA,51 to 200 employees,2008,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),1,1,63,109,86,12,data science related jobs,Not Specified,0,0,0,0,1,1,0,0,0,1,0,0
3.7,Raytheon, MD, MA,10000+ employees,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),1,1,74,124,99,98,data science related jobs,Not Specified,1,0,1,0,0,0,0,0,0,0,0,0
3.8,Agios Pharmaceuticals, MA, MA,501 to 1000 employees,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),1,1,68,125,96,12,manager,Not Specified,0,0,0,0,1,1,0,0,0,0,0,0
3.3,Liberty Mutual Insurance, MA, MA,10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),3,1,39,67,53,108,director,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
2.7,Bridg, CA, CA,1 to 50 employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,1,1,71,135,103,9,data engineer,senior,0,0,0,1,0,0,0,1,0,1,0,0
3.8,Bill.com, CA, CA,501 to 1000 employees,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),1,1,107,172,139,14,data scientist,senior,0,0,1,0,0,0,0,0,0,1,0,0
3.8,Pacific Northwest National Laboratory, WA, WA,1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),3,1,49,85,67,55,data scientist,Not Specified,0,0,0,0,0,0,0,0,1,1,0,0
3.0,Infosys, CT, India,10000+ employees,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),3,1,54,71,62,39,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,1,0,0
3.9,AstraZeneca, MD, United Kingdom,10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,61,123,92,107,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
3.6,AXION Healthcare Solutions, NY, NY,1 to 50 employees,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),2,1,47,85,66,40,analyst,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.5,Alignment Healthcare, CA, CA,501 to 1000 employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,1,1,65,124,94,7,data engineer,Not Specified,1,0,1,1,1,1,1,1,0,1,0,0
3.6,TRANZACT, NJ, NJ,1001 to 5000 employees,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,1,1,87,141,114,31,data scientist,Not Specified,1,0,1,1,1,0,0,0,0,1,1,0
4.2,ExecOnline, NY, NY,51 to 200 employees,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,3,1,56,95,75,8,data scientist,Not Specified,1,0,1,1,0,0,0,0,0,1,1,0
3.5,Charter Spectrum, MO, UT,1 to 50 employees,1992,School / School District,K-12 Education,Education,$5 to $10 million (USD),1,1,71,121,96,28,data scientist,Not Specified,0,0,1,0,1,0,0,0,0,0,0,0
4.0,Mteq, VA, VA,501 to 1000 employees,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),2,1,62,112,87,66,mle,Not Specified,1,0,0,0,0,0,0,0,0,0,0,0
3.7,Brillient, MD, VA,201 to 500 employees,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),1,1,64,108,86,14,data scientist,Not Specified,1,0,0,0,1,0,0,0,0,0,0,0
4.4,Entefy, CA, CA,1 to 50 employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,1,1,89,144,116,8,data scientist,senior,1,0,1,0,0,0,0,0,0,0,0,0
3.5,Sunovion, MA, MA,1001 to 5000 employees,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),3,1,109,200,154,10,data science related jobs,senior,1,0,0,0,1,0,0,0,0,0,0,0
3.6,San Manuel Casino, CA, CA,1001 to 5000 employees,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),1,1,35,62,48,34,analyst,Not Specified,0,0,1,0,1,0,0,0,0,1,1,0
3.7,Cboe Global Markets, KS, IL,501 to 1000 employees,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),1,1,61,113,87,47,mle,Not Specified,1,0,1,0,1,0,0,0,0,1,0,0
3.4,Trace3, TX, CA,501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),3,1,55,105,80,18,data engineer,Not Specified,1,0,1,0,1,0,1,1,0,1,0,0
4.0,Texas Health Huguley Hospital, TX, TX,1001 to 5000 employees,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),1,1,42,58,50,43,data science related jobs,Not Specified,0,0,0,1,0,0,0,0,0,0,0,0
3.7,Northrop Grumman, CA, VA,10000+ employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),1,1,135,211,173,81,data scientist,senior,1,0,0,0,0,0,0,0,0,1,0,0
2.4,Teasdale Latin Foods, IL, TX,501 to 1000 employees,1992,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),1,1,39,66,52,28,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
3.5,Saama Technologies Inc, AZ, CA,501 to 1000 employees,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,3,1,57,80,68,23,data engineer,Not Specified,1,0,0,0,0,0,0,1,0,1,0,0
3.9,AstraZeneca, MD, United Kingdom,10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,63,127,95,107,data science related jobs,senior,0,0,0,0,0,0,0,0,0,1,0,0
3.2,MITRE, MA, MA,5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),3,1,50,89,69,62,data scientist,Not Specified,1,0,1,0,1,0,0,0,0,1,1,0
4.4,The David J. Joseph Company, OH, OH,201 to 500 employees,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,1,1,82,132,107,135,data scientist,senior,1,0,1,1,0,0,0,0,0,1,1,0
3.9,The Buffalo Group, VA, VA,501 to 1000 employees,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),3,1,85,139,112,10,data scientist,senior,1,0,1,0,0,0,0,1,0,0,0,0
3.4,CompQsoft, DC, TX,51 to 200 employees,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),1,1,72,121,96,23,data scientist,Not Specified,1,0,0,0,0,0,0,0,0,1,0,0
2.1,Cerus Corporation, CA, CA,201 to 500 employees,1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),1,1,74,149,111,28,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Takeda Pharmaceuticals, MA, Japan,10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,113,196,154,239,data engineer,Not Specified,0,0,1,1,1,0,0,1,0,1,0,0
3.4,"Remedy BPCI Partners, LLC.", NY, CT,201 to 500 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,2,1,69,121,95,9,data scientist,Not Specified,1,0,1,1,0,0,0,1,0,1,1,0
4.0,Strategic Financial Solutions, NY, NY,501 to 1000 employees,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,2,1,71,124,97,13,data scientist,Not Specified,1,0,1,0,1,0,0,0,0,0,0,0
4.4,Maven Wave Partners, IL, IL,201 to 500 employees,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),1,1,97,160,128,12,data scientist,senior,1,0,1,1,1,1,1,0,0,1,1,0
2.6,Software Engineering Institute, PA, PA,501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,1,1,81,167,124,36,mle,senior,0,0,0,0,0,0,0,0,0,0,0,0
3.2,The Climate Corporation, CA, CA,501 to 1000 employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3,1,150,238,194,14,data scientist,senior,0,0,0,1,1,0,0,0,0,0,0,0
3.7,Vail Health, CO, CO,501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),1,1,56,91,73,54,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
4.2,The Church of Jesus Christ of Latter-day Saints, UT, UT,10000+ employees,1992,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,1,1,35,65,50,28,analyst,Not Specified,0,0,1,1,1,0,0,0,0,0,0,0
3.5,Crossix Solutions, NY, NY,201 to 500 employees,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,1,1,77,132,104,15,data scientist,Not Specified,1,0,1,1,1,0,0,1,0,1,0,0
4.3,Solugenix Corporation, AZ, CA,201 to 500 employees,1969,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),1,1,51,88,69,51,data scientist,Not Specified,1,0,1,0,1,0,0,0,0,1,0,0
2.6,West Coast University, CA, CA,10000+ employees,1997,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,1,1,101,141,121,23,data scientist,Not Specified,1,0,1,0,0,0,0,0,0,0,1,0
4.2,Clarity Insights, NC, IL,201 to 500 employees,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,1,1,59,112,85,12,data engineer,Not Specified,1,0,1,0,1,0,0,0,0,1,0,0
3.1,NCSOFT, CA, South Korea,1001 to 5000 employees,1997,Company - Public,Video Games,Media,$10+ billion (USD),3,1,79,147,113,23,data engineer,Not Specified,1,0,1,1,1,0,0,1,0,1,0,0
3.8,SoftBank Robotics, CA, France,201 to 500 employees,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),1,1,79,127,103,15,data scientist,Not Specified,1,0,1,1,0,0,0,0,0,0,1,0
3.9,GSK, MA, United Kingdom,10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,62,119,90,190,data science related jobs,Not Specified,0,0,0,1,0,0,0,0,0,0,0,0
4.3,Factual, CA, CA,51 to 200 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,1,1,119,187,153,12,data scientist,senior,1,0,0,0,1,0,0,1,0,0,0,0
3.2,MITRE, VA, MA,5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),3,1,81,132,106,62,data scientist,jr,1,0,1,0,1,0,0,1,0,0,1,0
3.3,TriNet, CA, CA,1001 to 5000 employees,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),3,1,90,157,123,32,analyst,Not Specified,0,0,1,0,1,0,0,0,0,1,1,0
4.3,Medidata Solutions, NY, NY,1001 to 5000 employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),1,1,63,110,86,21,data science related jobs,Not Specified,0,0,1,1,1,0,0,0,0,1,0,0
3.5,Central California Alliance for Health, CA, CA,501 to 1000 employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),1,1,42,86,64,24,manager,Not Specified,0,0,1,0,0,0,0,0,0,1,1,0
3.9,Signpost, NY, NY,201 to 500 employees,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),1,1,32,62,47,10,analyst,senior,0,0,1,0,0,0,0,1,0,0,0,0
4.0,Adobe, CA, CA,10000+ employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),2,1,116,208,162,38,data science related jobs,Not Specified,1,0,1,0,1,0,0,0,0,1,1,0
3.9,AstraZeneca, MD, United Kingdom,10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,107,173,140,107,data scientist,senior,1,0,0,0,1,0,0,0,0,1,0,0
3.4,"DatamanUSA, LLC", WA, CO,51 to 200 employees,1992,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),1,1,65,113,89,28,data scientist,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
3.0,Pilot Flying J Travel Centers LLC, TN, TN,10000+ employees,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),3,1,69,127,98,62,data engineer,senior,1,0,1,0,0,0,0,0,0,0,0,0
3.9,AstraZeneca, NY, United Kingdom,10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,102,172,137,107,data scientist,senior,1,0,0,0,0,0,0,0,0,1,0,0
4.0,Pinnacol Assurance, CO, CO,501 to 1000 employees,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),1,1,74,124,99,105,data engineer,Not Specified,1,0,1,1,0,1,0,0,0,1,0,0
3.3,Palermo's Pizza, WI, WI,501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,1,1,40,68,54,56,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
3.2,Equian LLC, TN, IN,1001 to 5000 employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,1,1,76,142,109,16,data engineer,senior,0,0,0,1,1,0,1,0,0,0,0,0
3.4,MetroStar Systems, MD, VA,201 to 500 employees,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),1,1,76,142,109,21,data engineer,Not Specified,0,0,0,1,0,0,0,0,0,0,0,0
4.4,MathWorks, MA, MA,1001 to 5000 employees,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),1,1,108,171,139,36,data scientist,senior,1,0,1,0,0,0,0,0,0,0,1,0
3.3,Liberty Mutual Insurance, IL, MA,10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),3,1,202,306,254,108,director,Not Specified,1,0,0,0,0,0,0,0,0,0,0,0
3.2,Information Builders, NY, NY,1001 to 5000 employees,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,3,1,91,159,125,45,mle,Not Specified,1,0,1,1,1,1,1,0,1,1,0,0
3.8,Novartis, MA, Switzerland,10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),1,1,80,133,106,24,data science related jobs,senior,1,0,1,0,0,0,0,0,0,1,1,0
3.6,Beebe Healthcare, DE, DE,1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),1,1,49,79,64,85,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
2.9,Audentes Therapeutics, CA, CA,201 to 500 employees,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,3,1,49,97,73,8,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,1,0,0
2.7,Advanced BioScience Laboratories, MD, MD,201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),1,1,49,113,81,59,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,1,0,0
3.2,"Numeric, LLC", PA, PA,1 to 50 employees,1992,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),1,1,96,161,128,28,data scientist,Not Specified,1,0,1,1,0,0,0,1,0,0,0,0
3.1,Reynolds American, NC, NC,5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),1,1,65,134,99,145,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
4.0,23andMe, CA, CA,501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,3,1,59,125,92,14,data science related jobs,senior,0,0,0,1,1,0,0,0,0,1,0,0
3.3,National Interstate, OH, OH,501 to 1000 employees,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),1,1,32,59,45,31,analyst,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
4.5,Moser Consulting, IN, IN,51 to 200 employees,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),1,1,87,158,122,24,data engineer,senior,1,0,1,1,0,1,1,1,0,1,0,0
3.0,Greenway Health, FL, FL,1001 to 5000 employees,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3,1,27,48,37,43,analyst,Not Specified,0,0,1,0,1,0,0,0,0,1,0,0
3.7,The Hanover Insurance Group, MA, MA,5001 to 10000 employees,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),1,1,39,69,54,168,analyst,Not Specified,0,0,1,0,0,0,0,0,0,0,0,0
3.8,Fareportal, NY, NY,1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),3,1,36,71,53,18,analyst,Not Specified,1,0,1,0,1,0,0,0,0,1,0,0
3.9,TransUnion, IL, IL,5001 to 10000 employees,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),1,1,107,173,140,52,data scientist,senior,1,0,1,0,1,0,0,0,0,0,0,0
3.2,MITRE, VA, MA,5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),3,1,56,99,77,62,data science related jobs,senior,0,0,0,0,0,0,0,0,0,1,0,0
3.1,Reynolds American, NC, NC,5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),1,1,80,155,117,145,data science related jobs,senior,0,0,0,0,1,0,0,0,0,0,0,0
2.4,Crown Bioscience, CA, CA,501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),1,1,43,98,70,14,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,1,0,0
4.8,HOVER, CA, CA,51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),1,1,45,78,61,9,manager,Not Specified,0,0,1,0,1,0,0,0,0,0,1,0
2.9,Q2 Solutions, GA, NC,1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,1,1,50,110,80,5,data science related jobs,senior,0,0,0,0,1,0,0,0,0,0,0,0
2.9,Q2 Solutions, NY, NC,1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,1,1,44,96,70,5,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.4,Arbella Insurance, MA, MA,1001 to 5000 employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),1,1,61,119,90,32,data engineer,Not Specified,0,0,1,0,1,0,0,1,0,1,0,0
4.1,CK-12 Foundation, CA, CA,1 to 50 employees,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,1,1,80,142,111,13,mle,Not Specified,1,0,0,1,1,0,0,0,1,1,0,0
3.9,Life360, CA, CA,51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,1,1,99,178,138,12,analyst,senior,1,0,1,0,0,0,0,0,0,0,1,0
3.6,MassMutual, MA, MA,5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),1,1,37,100,68,169,manager,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.9,Fivestars, CA, CA,201 to 500 employees,2011,Company - Private,Internet,Information Technology,$100 to $500 million (USD),2,1,62,113,87,9,data engineer,Not Specified,1,0,1,1,1,0,0,0,0,0,0,0
3.6,IQVIA, PA, NC,10000+ employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),3,1,86,137,111,3,data science related jobs,senior,0,0,0,0,0,0,0,0,0,1,0,0
3.9,GSK, MA, United Kingdom,10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,58,111,84,190,data science related jobs,senior,0,0,0,1,0,0,0,0,0,0,0,0
4.4,Eventbrite, TN, CA,1001 to 5000 employees,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),3,1,72,133,102,14,data engineer,senior,1,0,1,1,0,0,0,1,0,1,0,0
2.6,Software Engineering Institute, PA, PA,501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,1,1,56,91,73,36,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.2,"Numeric, LLC", PA, PA,1 to 50 employees,1992,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),1,1,95,160,127,28,manager,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Riverside Research Institute, OH, VA,501 to 1000 employees,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),1,1,61,126,93,53,data science related jobs,Not Specified,1,0,0,0,0,0,0,0,0,0,0,0
